2023-02-04 08:26:35,465: Fetching Zamorak Stats for Group Size = 3
2023-02-04 11:00:30,646: Total Teams: 7063
2023-02-04 11:00:30,646: Total Unique Players: 5252
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
|   Shuunsui   |   7   |      500       |
|    Mu-Ziq    |   7   |      500       |
|  Papa Dogo   |   7   |      500       |
|    Casquo    |   7   |      500       |
|   iKoalaaa   |   7   |      500       |
|  Fire Telos  |   7   |      500       |
|  Sad Wo lf   |   7   |      500       |
|  Bobman fe   |   7   |      500       |
|  Decimation  |   7   |      500       |
|  An Strayan  |   7   |      500       |
|    Lixdy     |   7   |      500       |
|    Deonta    |   7   |      500       |
|   Sak ura    |   7   |      500       |
|    SSoad     |   7   |      500       |
|     Exla     |   7   |      500       |
|    Fumzy     |   7   |      500       |
|   Cheesium   |   7   |      500       |
| El Sadge Rs  |   7   |      500       |
|    MK RNG    |   7   |      500       |
|    fiili     |   7   |      500       |
|     ejyl     |   7   |      500       |
| FAT BullToad |   7   |      500       |
|   Kalif 9    |   7   |      500       |
|    D ona     |   7   |      500       |
| Ragewarrior  |   7   |      500       |
|    Doglas    |   7   |      500       |
|    Asada     |   7   |      500       |
|  Yung Blow   |   7   |      500       |
|  rly rachel  |   7   |      500       |
|    Natesy    |   7   |      500       |
|   AshShley   |   7   |      500       |
|     Grg      |   7   |      500       |
| Darc Potato  |   7   |      500       |
|  Jiren Grey  |   7   |      500       |
|  Agent Kyle  |   7   |      500       |
|   Sweivy61   |   7   |      500       |
|   Y0ungDon   |   7   |      500       |
|     Ab55     |   7   |      500       |
|   Mink117    |   7   |      500       |
| Prodigal Kid |   7   |      500       |
|     qrus     |   7   |      500       |
|  Clubje BE   |   7   |      500       |
|    Sav RS    |   7   |      500       |
|    Cengiz    |   7   |      500       |
|   0thello    |   7   |      500       |
|  jobishara   |   7   |      500       |
|   The Vini   |   7   |      500       |
|  Risen Tony  |   7   |      500       |
| Golden Rock  |   7   |      500       |
| Killertroll  |   7   |      500       |
|   Thorlak    |   7   |      500       |
| My cat Yuumi |   7   |      500       |
| Flame of Ful |   7   |      410       |
|  Savage war  |   7   |      400       |
|  Titanic880  |   7   |      390       |
|    Fysmat    |   7   |      380       |
|   EKZoOdiO   |   7   |      300       |
|    Touhou    |   7   |      300       |
|   Poot Bow   |   7   |      300       |
| dr McPotato  |   7   |      300       |
|  SaltsFault  |   7   |      300       |
|   Rohneke    |   7   |      270       |
|    Nibbie    |   7   |      250       |
|    xfoxx     |   7   |      250       |
|    Exvier    |   7   |      250       |
|    Sponio    |   7   |      240       |
|  Sthefano R  |   7   |      200       |
| just a brat  |   7   |      200       |
|  Tiny Oelek  |   7   |      200       |
| Duke Shelby  |   7   |      200       |
| Think Alike  |   7   |      200       |
|     Klas     |   7   |      200       |
|    Ftezak    |   7   |      200       |
|   Shmoopy    |   7   |      200       |
| 120 attackk  |   7   |      200       |
| FluffyGecko  |   7   |      200       |
|    FakeBo    |   7   |      200       |
|    Tarikk    |   7   |      100       |
| Dont Examine |   7   |      100       |
|  Sassy nex   |   6   |     10069      |
| Strawberries |   6   |     10069      |
|    Meera     |   6   |      8510      |
|  Swift uwu   |   6   |      7610      |
|     Glue     |   6   |      6000      |
|    DePose    |   6   |      4270      |
|   Hyper v1   |   6   |      4169      |
|    Foxis     |   6   |      4069      |
|    Denis     |   6   |      4040      |
| mini elliot  |   6   |      4000      |
|    Prada     |   6   |      4000      |
|   Stream Z   |   6   |      4000      |
|    Wifey     |   6   |      4000      |
|     Foox     |   6   |      4000      |
| Last of Gus  |   6   |      4000      |
|    Chowah    |   6   |      2050      |
| Yo overload  |   6   |      2000      |
|  RautaRaita  |   6   |      2000      |
| turbo berger |   6   |      2000      |
| RS Sparkles  |   6   |      2000      |
| NameCharactr |   6   |      2000      |
|     Lee2     |   6   |      1450      |
|  Solo-Lauch  |   6   |      1020      |
|   Gunittt    |   6   |      1010      |
|  Novability  |   6   |      1000      |
|    worrie    |   6   |      1000      |
|    Jharsh    |   6   |      1000      |
| unluckygout  |   6   |      1000      |
|     Edd      |   6   |      1000      |
|    Quakr     |   6   |      1000      |
| AFloppyClock |   6   |      1000      |
|  Nortenosk   |   6   |      1000      |
|   Humundy    |   6   |      1000      |
|  Mr Burton   |   6   |      1000      |
|   helektro   |   6   |      1000      |
|   Sproetje   |   6   |      1000      |
|    Nuxxe     |   6   |      1000      |
|   Fediman    |   6   |      1000      |
|   footy b    |   6   |      1000      |
| Coach Pesto  |   6   |      920       |
|   Floor 23   |   6   |      920       |
| Eyy Macarena |   6   |      900       |
|   Moodwan    |   6   |      810       |
|    Robino    |   6   |      780       |
|    Doufu     |   6   |      750       |
|   Larmadyl   |   6   |      750       |
|   Le Sosig   |   6   |      750       |
|  Chaoster7   |   6   |      750       |
| veng3nce O_o |   6   |      700       |
|  Lucky Fker  |   6   |      630       |
| FreddyWetty  |   6   |      620       |
| Vini Martins |   6   |      600       |
|   Usa1311    |   6   |      590       |
|   Scrubzie   |   6   |      560       |
|  Zamoo rak   |   6   |      560       |
| Trimmed Req  |   6   |      555       |
|   Ryceman    |   6   |      540       |
|     Nyux     |   6   |      540       |
|    Hexow     |   6   |      530       |
|    Vijal     |   6   |      530       |
|    Flopia    |   6   |      530       |
|    Goblin    |   6   |      520       |
|    Huddon    |   6   |      510       |
|     Yao      |   6   |      510       |
|    Seline    |   6   |      510       |
|  Ultradin93  |   6   |      510       |
| dropo demais |   6   |      507       |
|    Onesie    |   6   |      505       |
| Pride Demon  |   6   |      501       |
|     Aego     |   6   |      500       |
|     kiq      |   6   |      500       |
| AlonePenguin |   6   |      500       |
|     Bikt     |   6   |      500       |
| CraziChemist |   6   |      500       |
|    immort    |   6   |      500       |
|  Appellepel  |   6   |      500       |
| Purely 4 Fun |   6   |      500       |
|    moomoo    |   6   |      500       |
|  yearlykiwi  |   6   |      500       |
| Befehlshaber |   6   |      500       |
|  Capuccino   |   6   |      500       |
|    Mawaad    |   6   |      500       |
|   M8 of 48   |   6   |      500       |
| Mendelrules  |   6   |      500       |
|  Arceus192   |   6   |      500       |
|   Danchou    |   6   |      500       |
|  IM Mangon   |   6   |      500       |
|     Ochi     |   6   |      500       |
|   Sliskeyy   |   6   |      500       |
|  knickerles  |   6   |      500       |
|  Ubiquitous  |   6   |      500       |
| Its Mikey T  |   6   |      500       |
| Meruemzinho  |   6   |      500       |
|   eniamor    |   6   |      500       |
|  Grimmjaww   |   6   |      500       |
|   Dr Murse   |   6   |      500       |
|   Rampaged   |   6   |      500       |
|   Bog Day    |   6   |      500       |
|   Perfecto   |   6   |      500       |
|  Ping Slave  |   6   |      500       |
| nostr def99  |   6   |      500       |
| OneBrownBoi  |   6   |      500       |
|  2kool4u2k9  |   6   |      500       |
|     byj      |   6   |      500       |
|    iFishy    |   6   |      500       |
|   zGhostyy   |   6   |      500       |
|  JustxDrew   |   6   |      500       |
| SpRiGgAnGoRe |   6   |      500       |
|    Bvrnsy    |   6   |      500       |
|  Witch Simp  |   6   |      500       |
|     agl      |   6   |      500       |
|  love saxa   |   6   |      500       |
|   Tahmaerc   |   6   |      500       |
| Toxic Luffy  |   6   |      500       |
| ShiggleGits  |   6   |      500       |
|   Geneawac   |   6   |      500       |
| Pyrrhic Win  |   6   |      500       |
|  OGPinyada   |   6   |      500       |
|  Xx Santa X  |   6   |      500       |
| DanMksItRain |   6   |      500       |
|    Vanmus    |   6   |      500       |
|  SoulDoubt   |   6   |      500       |
|   Sorakado   |   6   |      500       |
|   Painite    |   6   |      500       |
| I Am Dragger |   6   |      500       |
| ButItWasIDio |   6   |      500       |
| I Beast Moms |   6   |      500       |
| 87errorfrog  |   6   |      500       |
|    Zero x    |   6   |      500       |
|   AKstain    |   6   |      490       |
|    Splasj    |   6   |      400       |
| De Peace Man |   6   |      400       |
| Sharktooth73 |   6   |      400       |
|   suugataa   |   6   |      350       |
|    durrs     |   6   |      350       |
| iJuicyMoosie |   6   |      340       |
|   Germa 66   |   6   |      320       |
|   M A F O    |   6   |      310       |
|  Lumber Jak  |   6   |      300       |
|      7B      |   6   |      300       |
|  Frugal Wiz  |   6   |      300       |
|    girle     |   6   |      300       |
| WiredJoshua  |   6   |      300       |
| Daddycakess  |   6   |      300       |
|   Yelpsie    |   6   |      300       |
|     32cc     |   6   |      300       |
| Petrichor V  |   6   |      300       |
|  Cpt Noobie  |   6   |      290       |
| Iris By GGD  |   6   |      250       |
| Bear Titties |   6   |      250       |
|   Ten Bag    |   6   |      240       |
|  Adonizyzz   |   6   |      230       |
|   Alabeeen   |   6   |      200       |
| WeebWetLips  |   6   |      200       |
|    wonjy     |   6   |      200       |
|    Jarzzz    |   6   |      200       |
|    Bkets     |   6   |      200       |
|   The J3T    |   6   |      200       |
|   MikeroRs   |   6   |      200       |
| Actual Kyle  |   6   |      200       |
|    Elroy     |   6   |      200       |
| Super DeathX |   6   |      200       |
| RimmerDemon  |   6   |      200       |
|  S t e p h   |   6   |      200       |
| Godly Swampy |   6   |      200       |
| Golden Alien |   6   |      200       |
| XtraSparkles |   6   |      200       |
|  Dragonoir   |   6   |      200       |
|  Pacify Her  |   6   |      200       |
|  RitualFire  |   6   |      200       |
|     cwsh     |   6   |      150       |
|  Glory Arc   |   6   |      100       |
| scotty nottz |   6   |      100       |
| JalinHabbey  |   6   |      100       |
|   Seanyboo   |   5   |      7610      |
|  Cali Gurl   |   5   |      4080      |
| SmexyLonely  |   5   |      4070      |
|  Alexaander  |   5   |      4030      |
|   Gonga B    |   5   |      4000      |
|    Lee M     |   5   |      4000      |
|  AVE SATAN   |   5   |      4000      |
|    lBebi     |   5   |      4000      |
|     Erin     |   5   |      4000      |
| October 20th |   5   |      2069      |
| Black Canary |   5   |      2010      |
|   Tuomo88    |   5   |      2000      |
|  Kenny2good  |   5   |      2000      |
|  DeanoSawrr  |   5   |      2000      |
|    Pebbe     |   5   |      2000      |
|    Zain M    |   5   |      2000      |
|   Jordiren   |   5   |      2000      |
|   Ap 2121    |   5   |      2000      |
|    Alpii     |   5   |      2000      |
|     Tay      |   5   |      2000      |
|    Poohsi    |   5   |      2000      |
|    Eldar     |   5   |      2000      |
|     ldr      |   5   |      2000      |
| Famous Drops |   5   |      2000      |
| Ricedaddy69  |   5   |      1590      |
|   Nasayaa    |   5   |      1550      |
| Dark Keanlo  |   5   |      1320      |
|   shi nji    |   5   |      1290      |
|    Symego    |   5   |      1258      |
|  Much Wauw   |   5   |      1080      |
|    bp bp     |   5   |      1050      |
| Capt Algren  |   5   |      1050      |
|   YourBaka   |   5   |      1010      |
|     Goud     |   5   |      1001      |
|  52 Warrior  |   5   |      1000      |
|     aIZ      |   5   |      1000      |
|  Drag 2778   |   5   |      1000      |
|  Nitharsan   |   5   |      1000      |
| flatwiener69 |   5   |      1000      |
|    Magsy     |   5   |      1000      |
|   keniith    |   5   |      1000      |
|     FCB      |   5   |      1000      |
|  metalsloth  |   5   |      1000      |
| Blood Prism  |   5   |      1000      |
|    Girls     |   5   |      1000      |
|  Just Kevin  |   5   |      1000      |
|   Jackle2    |   5   |      1000      |
|     1peb     |   5   |      1000      |
|  UwU Swift   |   5   |      1000      |
| duper cheese |   5   |      1000      |
|  Not Pengu   |   5   |      1000      |
|  PuppySeal   |   5   |      1000      |
| E t h ereum  |   5   |      1000      |
|   lronBuu    |   5   |      1000      |
|  BazzLeader  |   5   |      1000      |
|  SlowCause   |   5   |      1000      |
|    Beckyy    |   5   |      1000      |
|     HIVR     |   5   |      990       |
|     Ghp      |   5   |      960       |
|   Dark Jak   |   5   |      890       |
|    Noire     |   5   |      890       |
|  Umbra Avis  |   5   |      870       |
|    Arwyn     |   5   |      870       |
|  Wadge Man   |   5   |      850       |
|    Fatall    |   5   |      820       |
|    Pavise    |   5   |      810       |
|    DbdLaw    |   5   |      810       |
|     Ibux     |   5   |      780       |
|  Jester RS   |   5   |      770       |
| Enemy Inside |   5   |      750       |
| Toilet Dance |   5   |      740       |
|   IOBSCURO   |   5   |      740       |
