2023-02-04 13:00:04,764: Total Unique Players: 8447
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
| EVIL MADMOGH |   5   |      200       |
|    iWind     |   5   |      300       |
|     Z1LK     |   5   |      500       |
|  DSchrodes   |   5   |      400       |
|     fijy     |   5   |      200       |
| Sixty Souls  |   5   |      200       |
| magnus drac0 |   5   |      200       |
| Vega Obscura |   5   |      200       |
|    Iron K    |   5   |      200       |
| MC Brownbear |   5   |      500       |
| CHAD Jensen  |   5   |      160       |
| Blokje Lego  |   5   |      200       |
|   l uciano   |   5   |      100       |
|  Loucetios   |   5   |      200       |
|   Kibbium    |   5   |      4020      |
| Natedapanda  |   5   |      8330      |
| Ardyn Izunia |   5   |      1000      |
|    Sakkye    |   5   |      1000      |
|   Hunky524   |   5   |      930       |
| Dovah_khiin  |   5   |      770       |
| Pannekoek69  |   5   |      750       |
|   IM Yuli    |   5   |      720       |
|   Gigatrex   |   5   |      700       |
| I Spel Rong  |   5   |      660       |
| God of Death |   5   |      650       |
| King C4tfish |   5   |      610       |
|    suhlly    |   5   |      4080      |
|  Emo Aaron   |   5   |      600       |
|     zZBA     |   5   |      600       |
| Frootloopss  |   5   |      570       |
|  Jelly Mask  |   5   |      560       |
|  Carretero   |   5   |      550       |
|    Zoumy     |   5   |      540       |
|   Andykoul   |   5   |      540       |
| Cuddly Zebra |   5   |      540       |
|   Im Sanny   |   5   |      520       |
| BigHardBrent |   5   |      510       |
| Shaodiggity  |   5   |      510       |
|  Mini Zily   |   5   |      510       |
|  ChriSs Gs   |   5   |      510       |
|   Jalahoop   |   5   |      500       |
|    dimezy    |   5   |      600       |
| So im Craig  |   5   |      500       |
|  Fight Ends  |   5   |      500       |
|     t xj     |   5   |      500       |
|    Wall1     |   5   |      500       |
| pthentraken  |   5   |      500       |
| SteelResolve |   5   |      1000      |
|     Kiba     |   5   |      500       |
|   Thuvius    |   5   |      500       |
|     Sef      |   5   |      1000      |
| NinjaaParrot |   5   |      500       |
|    Rudeep    |   5   |      2069      |
| OblongNoodle |   5   |      500       |
| Darkeye1150  |   5   |      500       |
|   DeathKid   |   5   |      500       |
| Daddy Donnie |   5   |      500       |
|   MataPomo   |   5   |      500       |
|   xJordyy    |   5   |      500       |
| SpookyFishy  |   5   |      750       |
| Chiev Hunter |   5   |      500       |
|   SadP0re    |   5   |      500       |
| Dummy Lucky  |   5   |      500       |
|   khorinis   |   5   |      6969      |
| HotBoiThicc  |   5   |      500       |
| slutty goose |   5   |      500       |
|   Swiftie    |   5   |      500       |
|    Tiakyn    |   5   |      500       |
|   Fujisaki   |   5   |      500       |
|  Andres Mix  |   5   |      500       |
|  Distortive  |   5   |      4069      |
| Doc Mindless |   5   |      500       |
|  Wietseman   |   5   |      500       |
|  kklutch17   |   5   |      500       |
|   CheesieQ   |   5   |      500       |
|  ripoldacct  |   5   |      500       |
|    Roof1     |   5   |      500       |
| DROP MY BOW  |   5   |      500       |
|   Z Blink    |   5   |      460       |
|    Luna o    |   5   |      460       |
|  Ms Melissa  |   5   |      430       |
|   Nunu0nly   |   5   |      500       |
|  PepegaVet   |   5   |      500       |
|    imdeeg    |   5   |      890       |
| Gano Flakes  |   5   |      400       |
| My Irl Name  |   5   |      400       |
|   T00T0XIC   |   5   |      400       |
| Phil Shiesty |   5   |      370       |
|     V an     |   5   |      360       |
|  Atrum Dies  |   5   |      350       |
|   Straytus   |   5   |      500       |
| CantSoloKBD  |   5   |      501       |
|  Kaylee123   |   5   |      320       |
| AveragePvmer |   5   |      320       |
|  Rogier288   |   5   |      310       |
| SBC Infinity |   5   |      310       |
|  Shinetales  |   5   |      300       |
|   pancweas   |   5   |      470       |
|   Aesiral    |   5   |      500       |
| Alter Saber  |   5   |      330       |
| BluePentagon |   5   |      500       |
|  ReVampLife  |   5   |      300       |
| Lava Dragons |   5   |      500       |
|     l1M      |   5   |      300       |
| FlanneledMan |   5   |      510       |
| Robbyboy5811 |   5   |      300       |
|     rhai     |   5   |      260       |
|    Cam M     |   5   |      250       |
| invis orange |   5   |      500       |
| A N I M E ii |   5   |      250       |
|   Dxnxex7    |   5   |      500       |
|    shiae     |   5   |      500       |
|   Homemade   |   5   |      240       |
| Wet Mallard  |   5   |      500       |
|   Nexytime   |   5   |      220       |
|  The Idiot   |   5   |      210       |
|    bo0op     |   5   |      210       |
|    Nixon     |   5   |      300       |
|     3cc      |   5   |      250       |
|  dog doodoo  |   5   |      300       |
|    Dinka     |   5   |      500       |
|   24 7 366   |   5   |      200       |
|   Balaton    |   5   |      460       |
|   Treester   |   5   |      300       |
|   RiveraHN   |   5   |      320       |
| Wise 0ld Ali |   5   |      270       |
|     d0ls     |   5   |      500       |
|   Bushi 34   |   5   |      340       |
|    Timo R    |   5   |      200       |
|  solak the   |   5   |      300       |
|   Hammiee    |   5   |      360       |
|    Naomed    |   5   |      310       |
|    St ef     |   5   |      500       |
| God Wars III |   5   |      160       |
|  BabyTator   |   5   |      150       |
|  Joenampook  |   5   |      500       |
|  Bigorneau   |   5   |      500       |
|   tan4444    |   5   |      200       |
|   Rayhden    |   5   |      100       |
| iLoveHippos  |   5   |      300       |
| NoLuckJeremy |   5   |      100       |
|    Zaxtan    |   5   |      500       |
|     DBR      |   5   |      200       |
|  ItsGemGem   |   5   |      500       |
|   Nanerds    |   5   |      200       |
|    Stormm    |   5   |      4069      |
|    damaaj    |   5   |      1000      |
|     Jkal     |   5   |      1000      |
| ICED OUT AL  |   5   |      910       |
|     idrc     |   5   |      760       |
| Will Warlock |   5   |      670       |
| [#HU8GVXG54] |   5   |      580       |
| Soundscapes  |   5   |      580       |
| Angelz Wrath |   5   |      680       |
|    medusa    |   5   |      550       |
| SnowlakSlayr |   5   |      550       |
| Super Monky  |   5   |      510       |
|     Kalo     |   5   |      690       |
|   wont fun   |   5   |      500       |
|     KTW      |   5   |      500       |
|   Agust1nn   |   5   |      500       |
|   Deku-One   |   5   |      500       |
|    Alfer     |   5   |      500       |
|  Phyzzix4PF  |   5   |      500       |
| AmusedDragon |   5   |      500       |
|   Sceptal    |   5   |      500       |
| Hyper Sprite |   5   |      500       |
|    Basier    |   5   |      530       |
|    c ody     |   5   |      500       |
|    Ham0di    |   5   |      500       |
|  Kirsty2487  |   5   |      430       |
|     Naeu     |   5   |      400       |
| Teleportals  |   5   |      1000      |
|   lil spim   |   5   |      510       |
|     Keny     |   5   |      360       |
| Holy Hades69 |   5   |      500       |
|    lRolo     |   5   |      500       |
|   Thejeff4   |   5   |      350       |
|  weeeniehut  |   5   |      500       |
| Too much lag |   5   |      500       |
| Kick a duck  |   5   |      280       |
| Im Xp Wastin |   5   |      300       |
| ijzerenmeow  |   5   |      520       |
| Rarity Belle |   5   |      260       |
|  MAXimalist  |   5   |      260       |
|    Reinis    |   5   |      500       |
|   NekoSigh   |   5   |      250       |
|    xxelA     |   5   |      500       |
|    Ersin     |   5   |      500       |
|    dude k    |   5   |      600       |
| Primal Spoon |   5   |      200       |
|     NLH      |   5   |      500       |
| Antzinpants  |   5   |      200       |
| Miseriicorde |   5   |      570       |
|   Bryan S    |   5   |      270       |
|    xelale    |   5   |      200       |
|   Tjuvjakt   |   5   |      4069      |
|   Ironhin    |   5   |      540       |
|  Richie1996  |   5   |      260       |
|    Crikin    |   5   |      250       |
|    Leuca     |   5   |      270       |
|  CurveBoned  |   5   |      280       |
|   Crayonz    |   5   |      500       |
| ShadedWisper |   5   |      200       |
|  Coolkid57   |   5   |      300       |
| XwarriorpvmX |   5   |      100       |
|   Invasian   |   5   |      500       |
|     argb     |   5   |      210       |
|     Pech     |   5   |      100       |
|  benzovert   |   5   |      100       |
|    Mar zz    |   5   |      120       |
|   Rainyday   |   5   |      100       |
|     Near     |   5   |      100       |
|     Abs      |   5   |      250       |
|   Marinick   |   5   |      250       |
| ScareCrow93  |   5   |      200       |
|  Mask R Aid  |   5   |      100       |
| Yew Wong Nub |   5   |      200       |
|  Baalz Deep  |   5   |      100       |
|  lil Mifyu   |   5   |      100       |
|  Tagger888   |   5   |      225       |
| Pianofreak2  |   5   |      2000      |
| rs for gainz |   5   |      501       |
|  Ascendance  |   5   |      300       |
|    Shupa     |   5   |      510       |
|     Dzie     |   5   |      500       |
| RakettiNorsu |   5   |      500       |
|    Zeald     |   5   |      270       |
|  lil meeps   |   5   |      200       |
|  LifePoints  |   5   |      530       |
|    Bergs     |   5   |      810       |
|  Sirpaul24   |   5   |      500       |
|   iTommyy    |   5   |      300       |
|   Ekimike    |   5   |      200       |
|  Shaneb780   |   5   |      250       |
| Shilo Spoon  |   5   |      500       |
|   Emmanuel   |   5   |      1001      |
|   nessyboo   |   5   |      100       |
|  Falcon142   |   5   |      210       |
|   Fist in    |   5   |      500       |
|   Literate   |   5   |      710       |
|   calmful    |   5   |      760       |
|   Svennnnn   |   5   |      500       |
|  Al3xstr4za  |   4   |      4000      |
|    Linus     |   4   |      2030      |
| Lady Irelia  |   4   |      2010      |
|   A N A A    |   4   |      2000      |
|   TShakur    |   4   |      1790      |
|  FuriousRed  |   4   |      1000      |
| PapperNapper |   4   |      1000      |
|  Pack Yak1   |   4   |      960       |
|     ybb      |   4   |      920       |
|  Mithrilite  |   4   |      750       |
|    Hame s    |   4   |      750       |
| ChocoCookie  |   4   |      740       |
|    snores    |   4   |      580       |
|  navy bluey  |   4   |      570       |
| Arcane Specs |   4   |      560       |
|   Adrylas    |   4   |      530       |
|    Ragger    |   4   |      520       |
|   sup3r60    |   4   |      520       |
| ZayoN SinneR |   4   |      520       |
| Jujutsia0003 |   4   |      510       |
|    Kytoo     |   4   |      510       |
|  mafia man   |   4   |      510       |
|     T95s     |   4   |      510       |
|   Timbone    |   4   |      500       |
| Iron Peticks |   4   |      500       |
|   H Poirot   |   4   |      500       |
|  Hansoloow   |   4   |      500       |
|  Mike der 2  |   4   |      500       |
|   Work4PvM   |   4   |      500       |
|    Tchoo     |   4   |      500       |
|     Jvtv     |   4   |      500       |
|     XeCl     |   4   |      500       |
|    Alokt     |   4   |      500       |
| Food Stamps  |   4   |      500       |
| Lord Alarick |   4   |      500       |
|  Tibbsdavey  |   4   |      500       |
| Autumn Souls |   4   |      500       |
|   Animism    |   4   |      440       |
| Cool Dude212 |   4   |      340       |
|  Daddy Mais  |   4   |      310       |
|  ChronicRS   |   4   |      300       |
| Desiboys Jr  |   4   |      300       |
| Shaurya1222  |   4   |      300       |
| wolfofthesea |   4   |      300       |
|   Cyberen    |   4   |      290       |
|   Ioughta    |   4   |      250       |
|    Phanta    |   4   |      239       |
|     Gr n     |   4   |      230       |
| Kyronami213  |   4   |      210       |
|   satrago    |   4   |      200       |
|    Braddy    |   4   |      200       |
|   Witchpad   |   4   |      190       |
|  Sniper117   |   4   |      150       |
|  Thanos Kid  |   4   |      120       |
|   DinoTot    |   4   |      100       |
| Ansems Wrath |   4   |      100       |
| The Kerapac  |   4   |      100       |
|    Risen     |   4   |      4001      |
|    MilesL    |   4   |      2000      |
|   Champiam   |   4   |      1540      |
| Kng William  |   4   |      1000      |
|    DSKNg     |   4   |      1000      |
|   Calculus   |   4   |      1000      |
|    Maarle    |   4   |      1060      |
