2023-02-04 08:26:45,006: Fetching Zamorak Stats for Group Size = 2
2023-02-04 12:56:31,994: Total Teams: 11453
2023-02-04 12:56:31,994: Total Unique Players: 7346
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
|   Wet Air    |   1   |      500       |
|   Sariman    |   1   |      500       |
|   A urora    |   1   |      500       |
|  Zelldrisz   |   1   |      500       |
|  Urzas War   |   1   |      500       |
|   Nevorchi   |   1   |      500       |
|  Poepluier   |   1   |      500       |
|    Arwyn     |   1   |      500       |
|    Zuszu     |   1   |      500       |
|  Demonborn   |   1   |      500       |
|  Toxic Lee   |   1   |      500       |
|  Loki Punk   |   1   |      500       |
| Warlord Darc |   1   |      500       |
|    Jaydin    |   1   |      500       |
|  z_Blitzy_z  |   1   |      500       |
|     Tana     |   1   |      500       |
|  Izalberti   |   1   |      500       |
|   Jcthe19    |   1   |      500       |
|   a I I y    |   1   |      500       |
|   AI Steve   |   1   |      500       |
|    Lee C     |   1   |      500       |
|    FakeBo    |   1   |      500       |
|  Kokamaryu   |   1   |      500       |
|   Larvesen   |   1   |      500       |
|   Hollow K   |   1   |      500       |
|  NotBoodef   |   1   |      500       |
|   Perigin3   |   1   |      500       |
| Distant Hero |   1   |      500       |
|   DSmiffy    |   1   |      500       |
| Bighitter755 |   1   |      500       |
|  Alencar_96  |   1   |      500       |
|  TigerFang   |   1   |      499       |
| Exiled Tank  |   1   |      490       |
|   yinyeng    |   1   |      490       |
|  King Levi   |   1   |      490       |
|   B B Easy   |   1   |      470       |
| iJuicyMoosie |   1   |      470       |
| Ricardo2000y |   1   |      470       |
|  Yamie1994   |   1   |      470       |
|     rsrs     |   1   |      460       |
|  HyperKing   |   1   |      460       |
| Belas Toten  |   1   |      460       |
| Felle Jelle  |   1   |      460       |
|    Addix     |   1   |      460       |
|    Vendyy    |   1   |      450       |
| My Iron Ftw  |   1   |      450       |
|   skyVrim    |   1   |      450       |
|  fujiwaraW   |   1   |      450       |
|   Wertart    |   1   |      440       |
|  leAltscape  |   1   |      440       |
| Captain Taco |   1   |      440       |
|   Jae den    |   1   |      430       |
|  Kirsty2487  |   1   |      430       |
|  Prof Tree   |   1   |      425       |
|    esmai     |   1   |      420       |
|    DrewV2    |   1   |      420       |
|      1s      |   1   |      420       |
|  Lost Mark   |   1   |      420       |
|   Nero Mek   |   1   |      420       |
| Heavy Basket |   1   |      420       |
|   Todd np    |   1   |      420       |
|    Renata    |   1   |      420       |
| Mr Iskandar  |   1   |      420       |
|   Mr Toar    |   1   |      420       |
| Jinchuriki x |   1   |      420       |
|  200watt2do  |   1   |      420       |
|   old kriz   |   1   |      420       |
|    Tuukka    |   1   |      420       |
| Cane Of Fire |   1   |      420       |
|    MJofRS    |   1   |      410       |
|   Phalene    |   1   |      410       |
|   Fotester   |   1   |      410       |
|    Cullen    |   1   |      410       |
|   Gabelle    |   1   |      410       |
|   Heldinvr   |   1   |      410       |
| Disaster Boy |   1   |      410       |
|  R E M I X   |   1   |      410       |
|   Sidekick   |   1   |      400       |
| lipeprediger |   1   |      400       |
|     Tay      |   1   |      400       |
|  AngryyDad   |   1   |      400       |
|   Redscare   |   1   |      400       |
|   ProToday   |   1   |      400       |
|   Triokon    |   1   |      400       |
|   Zoodiak    |   1   |      400       |
|  KitKat Cat  |   1   |      400       |
| SrHeisenberg |   1   |      400       |
| Grn the Grn  |   1   |      400       |
|     PRJR     |   1   |      400       |
|   0ld Boy    |   1   |      400       |
|     Misr     |   1   |      400       |
| Def Leppard  |   1   |      400       |
|    Bisdii    |   1   |      400       |
|   liamj143   |   1   |      400       |
| xIamShrootx  |   1   |      400       |
|     Daev     |   1   |      400       |
| De Peace Man |   1   |      400       |
|  Sar0shiar   |   1   |      400       |
| Very Elegant |   1   |      400       |
| Tank_Hunter9 |   1   |      400       |
|     Naeu     |   1   |      400       |
| balzmahoneys |   1   |      400       |
|   La Liga    |   1   |      400       |
| 2ndBreakfast |   1   |      400       |
|     kriz     |   1   |      400       |
| Jenny Curran |   1   |      400       |
|   World 2    |   1   |      390       |
|  Jarebear2   |   1   |      390       |
|     Wrax     |   1   |      390       |
| Teleportals  |   1   |      390       |
| Scape Quest  |   1   |      390       |
|    Razync    |   1   |      390       |
|   Dizzied    |   1   |      390       |
|   JonasC17   |   1   |      390       |
|   Gentolia   |   1   |      390       |
| Sam Samsung  |   1   |      390       |
| grande_videl |   1   |      380       |
|   Chunky I   |   1   |      380       |
|   Azenite    |   1   |      380       |
| Barrowss Dye |   1   |      380       |
|   FSW Link   |   1   |      380       |
| OP Dart Zeke |   1   |      375       |
|   lil spim   |   1   |      370       |
|   MassieJ    |   1   |      370       |
|  lil gramps  |   1   |      370       |
|  D Domino1   |   1   |      370       |
| I Wear Glory |   1   |      370       |
|     Cips     |   1   |      370       |
|   Ruthless   |   1   |      370       |
|   Psiandor   |   1   |      370       |
| Glain Glimbs |   1   |      370       |
| Saul Gudman  |   1   |      370       |
|    Sakur     |   1   |      370       |
| TheBigSauce  |   1   |      370       |
|   DyreWolf   |   1   |      370       |
| SavageCoyote |   1   |      370       |
|   Sumari3    |   1   |      370       |
|    Inigo     |   1   |      369       |
|     Keny     |   1   |      360       |
|  Battlelog1  |   1   |      360       |
|  Dark Fuzz   |   1   |      360       |
|   Polynisk   |   1   |      360       |
|   xZarchy    |   1   |      360       |
|   TooBusyy   |   1   |      360       |
|   Chantal    |   1   |      360       |
| Kill Meeeee  |   1   |      360       |
| UnamusedDuck |   1   |      360       |
|   Carrissy   |   1   |      360       |
|    Ti ti     |   1   |      360       |
| Joao Victor  |   1   |      360       |
| no sauce btw |   1   |      360       |
|  frank iii   |   1   |      360       |
| Buckity Unce |   1   |      360       |
|  Swordsmaan  |   1   |      360       |
|    Topivs    |   1   |      360       |
|   ey bozo    |   1   |      360       |
| Ima MethHead |   1   |      360       |
|     1zo      |   1   |      350       |
|    B urn     |   1   |      350       |
| CreccentRose |   1   |      350       |
|  MeleeNewb   |   1   |      350       |
|    Pakkun    |   1   |      350       |
| dr McPotato  |   1   |      350       |
|  Sunforgedd  |   1   |      350       |
|     Fata     |   1   |      350       |
|    Kaigi     |   1   |      350       |
|  Robin HSR   |   1   |      350       |
|     Leen     |   1   |      350       |
|  Sleepy meh  |   1   |      349       |
|  FreakyFonz  |   1   |      340       |
|  inner song  |   1   |      340       |
|   Shlippi    |   1   |      340       |
|  SeagravePE  |   1   |      340       |
|    Tobzz     |   1   |      340       |
|  Ember Sky   |   1   |      340       |
|   Robacus    |   1   |      340       |
|    Dieren    |   1   |      340       |
|  Playen RS3  |   1   |      340       |
| Playing RS3  |   1   |      340       |
|   ThePony    |   1   |      333       |
|   Subhaven   |   1   |      330       |
|    iMahdi    |   1   |      330       |
| P1 Simulator |   1   |      330       |
|    Deetoh    |   1   |      330       |
|  Polynomial  |   1   |      330       |
| Holy Hades69 |   1   |      330       |
|   Cardiooo   |   1   |      330       |
|    Logoff    |   1   |      330       |
|   MinaMyoi   |   1   |      330       |
|   Sylkaen    |   1   |      330       |
|   A Doubt    |   1   |      330       |
|     Drow     |   1   |      330       |
|     Bubu     |   1   |      330       |
|  GrimmWulfe  |   1   |      330       |
|  Dacrushaa   |   1   |      330       |
|  Baroo Yak   |   1   |      330       |
| Shaannaakrii |   1   |      330       |
| Surfingdudes |   1   |      330       |
|  Korys Nub   |   1   |      330       |
|    Yanzos    |   1   |      329       |
|  YoungNiik   |   1   |      320       |
|   Allons Y   |   1   |      320       |
|     Nerf     |   1   |      320       |
|   Zargonan   |   1   |      320       |
| TKsamuraijac |   1   |      320       |
| i get sauced |   1   |      320       |
|  keilen_FTW  |   1   |      320       |
|    Riqehh    |   1   |      320       |
|  Dead lamp   |   1   |      320       |
|  died2wall   |   1   |      320       |
|    Akonel    |   1   |      320       |
| Dumbaneering |   1   |      320       |
| PessimistTea |   1   |      320       |
|  A r n e l   |   1   |      320       |
|    Breach    |   1   |      320       |
|   Zueshero   |   1   |      320       |
|   Toldo555   |   1   |      320       |
|    Stefen    |   1   |      320       |
|  Michielioz  |   1   |      310       |
|  Ons Jannes  |   1   |      310       |
|  Ehrenmann   |   1   |      310       |
| Maria ximena |   1   |      310       |
|  Hotstreak   |   1   |      310       |
| Be Ice To Me |   1   |      310       |
| Pearl Aries  |   1   |      310       |
|   GotLogs    |   1   |      310       |
|  marioflame  |   1   |      310       |
| TitanDweevil |   1   |      310       |
|   ZasaruG    |   1   |      310       |
|  Sheet Kid   |   1   |      310       |
| Uber Splodgi |   1   |      310       |
|    lRolo     |   1   |      310       |
|   Thejeff4   |   1   |      310       |
|   LachIan    |   1   |      310       |
| Herfenblerg  |   1   |      310       |
|  vinniecash  |   1   |      310       |
|  Hugaduck08  |   1   |      310       |
|  Bob bug89   |   1   |      310       |
| Sliver Wolf  |   1   |      310       |
|  Shockword   |   1   |      310       |
|   bmanlmao   |   1   |      310       |
|  Empoeirado  |   1   |      310       |
| ManBearKalie |   1   |      310       |
| StrongAllan  |   1   |      310       |
| Scrappy Gav  |   1   |      309       |
|  weeeniehut  |   1   |      300       |
|  Lumber Jak  |   1   |      300       |
|   Saint X    |   1   |      300       |
| For The Win  |   1   |      300       |
|   TheApoc    |   1   |      300       |
|   Albirie    |   1   |      300       |
| dry em tudo  |   1   |      300       |
|    Cassio    |   1   |      300       |
|    Nina x    |   1   |      300       |
|  Stuman131   |   1   |      300       |
| Jam Pancakes |   1   |      300       |
| nubcakes1234 |   1   |      300       |
|   WilomiR    |   1   |      300       |
| lil zaadslet |   1   |      300       |
| Tinyy Turtle |   1   |      300       |
|   AndyYaes   |   1   |      300       |
| Uncle Tetsu  |   1   |      300       |
| indisponible |   1   |      300       |
| LuckyGayFish |   1   |      300       |
| Strongtank11 |   1   |      300       |
|   Quickpaw   |   1   |      300       |
|    girle     |   1   |      300       |
| Too much lag |   1   |      300       |
|   Detonate   |   1   |      300       |
| Joe Joe btw  |   1   |      300       |
|  Other Box   |   1   |      300       |
|   Mutagens   |   1   |      300       |
|    Hushar    |   1   |      300       |
|    m occ     |   1   |      300       |
|   yo drew    |   1   |      300       |
|    Branky    |   1   |      300       |
| Cloud Strife |   1   |      300       |
|    Nyrel     |   1   |      300       |
|     Yao      |   1   |      300       |
| Trimmed Req  |   1   |      300       |
|    Sekani    |   1   |      300       |
|    Fillip    |   1   |      300       |
| ItIsTHATguy  |   1   |      300       |
| Pinky Boots  |   1   |      300       |
|   J wagon    |   1   |      300       |
|  Rune Kingz  |   1   |      300       |
|   V enson    |   1   |      300       |
|  Rs Olmlet   |   1   |      300       |
|   Mikebear   |   1   |      300       |
| Dirty Demize |   1   |      300       |
|   Wireless   |   1   |      300       |
|    Pk3iru    |   1   |      300       |
|   X Samuel   |   1   |      300       |
|    Guido     |   1   |      300       |
| Ducky Wucky  |   1   |      300       |
| Sir Testacle |   1   |      300       |
|  McGonagall  |   1   |      300       |
|  Ben1000240  |   1   |      300       |
| Marek Pixie  |   1   |      300       |
| Over o Divo  |   1   |      300       |
|   MrBoxxy    |   1   |      300       |
|   Motuziak   |   1   |      300       |
|     Dbah     |   1   |      300       |
|  KnutInButt  |   1   |      300       |
|    nanhat    |   1   |      300       |
|  BoxSpirit   |   1   |      300       |
|   S a t a    |   1   |      300       |
| cyno_is_lit  |   1   |      300       |
|   Ceraziii   |   1   |      300       |
